Label,F1,F2,F3,F4,F5,F6,F7,F8,FZ,FY,FXL,NIR,Clear
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,100,0
PP,2,4,3,0,4,100,1,1,3,2,4,98,0
PP,2,4,4,0,4,100,1,1,3,2,4,100,0
PP,2,4,4,0,4,100,1,1,3,2,4,100,0
PP,2,4,4,0,4,100,1,1,3,2,4,100,0
PP,2,4,4,0,4,98,1,2,3,2,4,100,0
PP,2,4,4,0,4,100,1,2,3,2,4,98,0
PP,2,4,4,0,4,99,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,100,1,2,3,3,4,100,0
PP,2,4,4,0,4,95,1,2,3,3,5,100,0
PP,3,5,4,0,4,100,1,2,3,2,4,89,0
PP,3,4,4,0,4,90,1,2,3,3,5,100,0
PP,2,4,4,0,4,90,1,1,3,3,5,100,0
PP,2,5,4,0,5,100,1,1,3,3,4,95,0
PP,2,4,4,0,5,100,1,2,3,3,5,98,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
PP,2,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,98,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,100,0
OTHER,3,4,4,0,5,100,1,2,3,3,5,99,0
OTHER,3,4,4,0,5,98,1,2,3,3,5,100,0
OTHER,2,4,4,0,5,95,1,2,3,3,5,100,0
OTHER,3,4,3,0,5,100,1,2,3,2,4,90,0
OTHER,3,3,3,0,4,78,1,3,4,3,5,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,99,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,99,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,99,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,99,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,99,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
OTHER,3,5,4,0,6,100,1,3,4,4,6,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,99,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,1,1,2,3,3,100,0
PET,1,2,2,0,3,100,1,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,1,3,3,100,0
PET,1,2,2,0,3,100,0,1,1,3,3,100,0
PET,1,2,2,0,3,100,0,1,1,3,3,100,0
PET,1,2,2,0,3,99,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,100,0
PET,1,2,2,0,3,100,0,1,2,3,3,99,0
PET,1,2,2,0,3,99,1,1,2,3,3,100,0
PET,1,2,2,0,3,95,1,1,2,3,4,100,0
PET,1,2,2,1,3,98,1,1,1,3,3,100,0
PET,1,3,3,1,4,96,0,1,2,3,4,100,0
PET,1,3,3,1,4,96,0,1,2,3,4,100,0
PET,1,3,3,1,4,99,1,1,2,3,4,100,0
PET,1,3,3,1,4,100,1,1,2,3,3,96,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,99,1,2,2,3,4,100,0
PET,1,3,3,0,4,99,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,1,2,3,4,100,0
PET,2,3,3,0,4,100,1,1,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,2,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,1,2,3,4,100,0
PET,1,3,2,0,4,100,1,1,2,3,4,100,0
PET,1,3,3,0,4,100,1,1,2,3,4,100,0
PET,1,3,3,0,4,100,1,1,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,1,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
PET,2,3,3,0,4,100,1,2,2,3,4,100,0
